QUERY_KEY|QUERY_TEXT|DOC_KEY|ENGINE|RANK|SCORE
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-14239|SOLR_PESQUISA_ORIGINAL_selectSwan|28|2.716065
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-23104|SOLR_PESQUISA_ORIGINAL_selectSwan|29|2.687011
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-33711|SOLR_PESQUISA_ORIGINAL_selectSwan|30|1.9717622
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-130660|SOLR_PESQUISA_ORIGINAL_selectSwan|31|1.6697923
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-37166|SOLR_PESQUISA_ORIGINAL_selectSwan|32|1.0531459
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-80118|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|1|238.50015
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-23058|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|2|127.807884
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-23087|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|3|125.485245
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-104216|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|4|119.25008
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-83955|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|5|109.17054
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-19719|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|6|108.492165
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-61870|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|7|106.65951
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-118423|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|8|105.43007
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-69246|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|9|105.43007
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-68169|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|10|100.26627
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-14408|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|11|100.26627
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-32457|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|12|97.2163
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-19670|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|13|95.93071
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-19662|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|14|95.93071
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-33748|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|15|91.88793
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-31291|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|16|86.116394
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-19663|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|17|82.29238
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-19718|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|18|73.21944
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-23190|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|19|72.541885
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-35441|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|20|69.9986
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-19684|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|21|68.23494
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-23140|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|22|67.9106
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-19690|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|23|67.83215
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-33893|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|24|63.24989
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-32737|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|25|40.103035
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-33834|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|26|19.919632
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-27938|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|27|17.333517
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-14239|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|28|2.716065
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-23104|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|29|2.687011
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-33711|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|30|1.9717622
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-130660|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|31|1.6697923
15|contas e materialidade|JURISPRUDENCIA-SELECIONADA-37166|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|32|1.0531459
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18913|SOLR_PESQUISA_ORIGINAL_select|1|24287.371
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-15722|SOLR_PESQUISA_ORIGINAL_select|2|108.04973
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18316|SOLR_PESQUISA_ORIGINAL_select|3|99.14996
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-17959|SOLR_PESQUISA_ORIGINAL_select|4|97.14948
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-57716|SOLR_PESQUISA_ORIGINAL_select|5|65.40747
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-40621|SOLR_PESQUISA_ORIGINAL_select|6|55.26502
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-21224|SOLR_PESQUISA_ORIGINAL_select|7|51.70436
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18910|SOLR_PESQUISA_ORIGINAL_select|8|50.61728
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-20589|SOLR_PESQUISA_ORIGINAL_select|9|50.61728
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-20548|SOLR_PESQUISA_ORIGINAL_select|10|50.61728
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-31585|SOLR_PESQUISA_ORIGINAL_select|11|50.61728
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-33916|SOLR_PESQUISA_ORIGINAL_select|12|50.61728
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-33048|SOLR_PESQUISA_ORIGINAL_select|13|50.61728
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-20940|SOLR_PESQUISA_ORIGINAL_select|14|49.57498
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18912|SOLR_PESQUISA_ORIGINAL_select|15|49.57498
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18892|SOLR_PESQUISA_ORIGINAL_select|16|49.57498
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-17390|SOLR_PESQUISA_ORIGINAL_select|17|49.57498
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-31583|SOLR_PESQUISA_ORIGINAL_select|18|49.57498
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-31584|SOLR_PESQUISA_ORIGINAL_select|19|49.57498
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-21284|SOLR_PESQUISA_ORIGINAL_select|20|48.57474
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18888|SOLR_PESQUISA_ORIGINAL_select|21|48.57474
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-19404|SOLR_PESQUISA_ORIGINAL_select|22|48.57474
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-17368|SOLR_PESQUISA_ORIGINAL_select|23|48.57474
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-32964|SOLR_PESQUISA_ORIGINAL_select|24|48.57474
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-17180|SOLR_PESQUISA_ORIGINAL_select|25|45.80237
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18886|SOLR_PESQUISA_ORIGINAL_select|26|1.2143686
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18913|SOLR_PESQUISA_ORIGINAL_selectSwan|1|49350.93
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-15722|SOLR_PESQUISA_ORIGINAL_selectSwan|2|232.3079
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18316|SOLR_PESQUISA_ORIGINAL_selectSwan|3|199.22185
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-17959|SOLR_PESQUISA_ORIGINAL_selectSwan|4|199.09889
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-57716|SOLR_PESQUISA_ORIGINAL_selectSwan|5|115.89252
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-40621|SOLR_PESQUISA_ORIGINAL_selectSwan|6|115.73755
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-21224|SOLR_PESQUISA_ORIGINAL_selectSwan|7|106.57781
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18910|SOLR_PESQUISA_ORIGINAL_selectSwan|8|105.1281
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-33916|SOLR_PESQUISA_ORIGINAL_selectSwan|9|104.40622
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-31585|SOLR_PESQUISA_ORIGINAL_selectSwan|10|103.822174
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18892|SOLR_PESQUISA_ORIGINAL_selectSwan|11|102.77552
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-31583|SOLR_PESQUISA_ORIGINAL_selectSwan|12|102.488365
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18912|SOLR_PESQUISA_ORIGINAL_selectSwan|13|102.30207
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-31584|SOLR_PESQUISA_ORIGINAL_selectSwan|14|101.94127
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-17390|SOLR_PESQUISA_ORIGINAL_selectSwan|15|101.511055
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-32964|SOLR_PESQUISA_ORIGINAL_selectSwan|16|100.007774
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-21284|SOLR_PESQUISA_ORIGINAL_selectSwan|17|99.030464
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-19404|SOLR_PESQUISA_ORIGINAL_selectSwan|18|98.54245
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-17368|SOLR_PESQUISA_ORIGINAL_selectSwan|19|97.93533
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-17180|SOLR_PESQUISA_ORIGINAL_selectSwan|20|91.17015
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-20589|SOLR_PESQUISA_ORIGINAL_selectSwan|21|87.796196
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-20548|SOLR_PESQUISA_ORIGINAL_selectSwan|22|87.796196
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-33048|SOLR_PESQUISA_ORIGINAL_selectSwan|23|87.796196
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-20940|SOLR_PESQUISA_ORIGINAL_selectSwan|24|85.15647
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18888|SOLR_PESQUISA_ORIGINAL_selectSwan|25|82.67588
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18886|SOLR_PESQUISA_ORIGINAL_selectSwan|26|2.2626386
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18913|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|1|49350.93
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-15722|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|2|232.3079
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18316|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|3|199.22185
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-17959|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|4|199.09889
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-57716|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|5|115.89252
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-40621|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|6|115.73755
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-21224|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|7|106.57781
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18910|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|8|105.1281
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-33916|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|9|104.40622
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-31585|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|10|103.822174
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18892|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|11|102.77552
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-31583|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|12|102.488365
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18912|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|13|102.30207
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-31584|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|14|101.94127
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-17390|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|15|101.511055
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-32964|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|16|100.007774
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-21284|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|17|99.030464
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-19404|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|18|98.54245
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-17368|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|19|97.93533
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-17180|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|20|91.17015
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-20589|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|21|87.796196
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-20548|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|22|87.796196
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-33048|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|23|87.796196
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-20940|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|24|85.15647
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18888|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|25|82.67588
16|inexequibilidade e comprovação|JURISPRUDENCIA-SELECIONADA-18886|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|26|2.2626386
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-14890|SOLR_PESQUISA_ORIGINAL_select|1|127.82309
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-16918|SOLR_PESQUISA_ORIGINAL_select|2|123.04483
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-34633|SOLR_PESQUISA_ORIGINAL_select|3|95.44604
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-98454|SOLR_PESQUISA_ORIGINAL_select|4|65.38505
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-68667|SOLR_PESQUISA_ORIGINAL_select|5|63.690308
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-34770|SOLR_PESQUISA_ORIGINAL_select|6|49.51822
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-16319|SOLR_PESQUISA_ORIGINAL_select|7|48.99749
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-38824|SOLR_PESQUISA_ORIGINAL_select|8|41.83619
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-34981|SOLR_PESQUISA_ORIGINAL_select|9|23.556911
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-34777|SOLR_PESQUISA_ORIGINAL_select|10|1.2160087
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-14890|SOLR_PESQUISA_ORIGINAL_selectSwan|1|175.11497
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-34633|SOLR_PESQUISA_ORIGINAL_selectSwan|2|174.97772
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-16918|SOLR_PESQUISA_ORIGINAL_selectSwan|3|165.61624
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-16319|SOLR_PESQUISA_ORIGINAL_selectSwan|4|88.087845
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-98454|SOLR_PESQUISA_ORIGINAL_selectSwan|5|86.93161
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-68667|SOLR_PESQUISA_ORIGINAL_selectSwan|6|80.7279
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-34770|SOLR_PESQUISA_ORIGINAL_selectSwan|7|77.401764
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-34981|SOLR_PESQUISA_ORIGINAL_selectSwan|8|29.118647
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-38824|SOLR_PESQUISA_ORIGINAL_selectSwan|9|28.96464
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-34777|SOLR_PESQUISA_ORIGINAL_selectSwan|10|1.9130974
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-14890|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|1|175.11497
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-34633|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|2|174.97772
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-16918|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|3|165.61624
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-16319|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|4|88.087845
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-98454|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|5|86.93161
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-68667|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|6|80.7279
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-34770|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|7|77.401764
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-34981|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|8|29.118647
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-38824|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|9|28.96464
17|impedimento de licitar e contratar|JURISPRUDENCIA-SELECIONADA-34777|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|10|1.9130974
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-17089|SOLR_PESQUISA_ORIGINAL_select|1|7579.836
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-11612|SOLR_PESQUISA_ORIGINAL_select|2|7527.6064
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-11611|SOLR_PESQUISA_ORIGINAL_select|3|7527.6064
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-81314|SOLR_PESQUISA_ORIGINAL_select|4|3789.918
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-81554|SOLR_PESQUISA_ORIGINAL_select|5|3776.7773
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-59317|SOLR_PESQUISA_ORIGINAL_select|6|3108.8926
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-38547|SOLR_PESQUISA_ORIGINAL_select|7|119.55395
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-17816|SOLR_PESQUISA_ORIGINAL_select|8|95.061035
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-42262|SOLR_PESQUISA_ORIGINAL_select|9|69.88247
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-18904|SOLR_PESQUISA_ORIGINAL_select|10|68.752014
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-38548|SOLR_PESQUISA_ORIGINAL_select|11|60.94318
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-31253|SOLR_PESQUISA_ORIGINAL_select|12|55.819206
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-31120|SOLR_PESQUISA_ORIGINAL_select|13|54.695515
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-18394|SOLR_PESQUISA_ORIGINAL_select|14|54.58648
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-49716|SOLR_PESQUISA_ORIGINAL_select|15|54.543446
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-31122|SOLR_PESQUISA_ORIGINAL_select|16|54.543446
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-133729|SOLR_PESQUISA_ORIGINAL_select|17|53.75338
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-67963|SOLR_PESQUISA_ORIGINAL_select|18|49.008312
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-18058|SOLR_PESQUISA_ORIGINAL_select|19|48.433395
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-18041|SOLR_PESQUISA_ORIGINAL_select|20|47.97624
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-17257|SOLR_PESQUISA_ORIGINAL_select|21|47.97624
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-17240|SOLR_PESQUISA_ORIGINAL_select|22|47.879658
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-17249|SOLR_PESQUISA_ORIGINAL_select|23|47.54036
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-32643|SOLR_PESQUISA_ORIGINAL_select|24|46.67169
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-20990|SOLR_PESQUISA_ORIGINAL_select|25|45.853786
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-20523|SOLR_PESQUISA_ORIGINAL_select|26|43.9699
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-122631|SOLR_PESQUISA_ORIGINAL_select|27|42.70686
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-56317|SOLR_PESQUISA_ORIGINAL_select|28|42.70686
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-83623|SOLR_PESQUISA_ORIGINAL_select|29|42.70686
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-53003|SOLR_PESQUISA_ORIGINAL_select|30|42.2865
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-47593|SOLR_PESQUISA_ORIGINAL_select|31|42.2865
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-72668|SOLR_PESQUISA_ORIGINAL_select|32|41.856064
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-15532|SOLR_PESQUISA_ORIGINAL_select|33|41.856064
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-122672|SOLR_PESQUISA_ORIGINAL_select|34|40.70127
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-18198|SOLR_PESQUISA_ORIGINAL_select|35|39.786236
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-32639|SOLR_PESQUISA_ORIGINAL_select|36|39.671177
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-28946|SOLR_PESQUISA_ORIGINAL_select|37|38.77452
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-34298|SOLR_PESQUISA_ORIGINAL_select|38|38.430176
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-109695|SOLR_PESQUISA_ORIGINAL_select|39|38.394432
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-693|SOLR_PESQUISA_ORIGINAL_select|40|36.989082
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-21085|SOLR_PESQUISA_ORIGINAL_select|41|29.549816
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-41336|SOLR_PESQUISA_ORIGINAL_select|42|28.386393
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-11595|SOLR_PESQUISA_ORIGINAL_select|43|27.477215
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-13256|SOLR_PESQUISA_ORIGINAL_select|44|27.414577
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-21234|SOLR_PESQUISA_ORIGINAL_select|45|27.369858
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-20873|SOLR_PESQUISA_ORIGINAL_select|46|27.271723
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-22234|SOLR_PESQUISA_ORIGINAL_select|47|27.25037
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-20511|SOLR_PESQUISA_ORIGINAL_select|48|27.208141
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-67390|SOLR_PESQUISA_ORIGINAL_select|49|26.774931
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-12949|SOLR_PESQUISA_ORIGINAL_select|50|26.774931
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-11611|SOLR_PESQUISA_ORIGINAL_selectSwan|1|37431.88
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-17089|SOLR_PESQUISA_ORIGINAL_selectSwan|2|34711.332
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-11612|SOLR_PESQUISA_ORIGINAL_selectSwan|3|32447.332
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-81314|SOLR_PESQUISA_ORIGINAL_selectSwan|4|19738.15
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-81554|SOLR_PESQUISA_ORIGINAL_selectSwan|5|17696.04
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-59317|SOLR_PESQUISA_ORIGINAL_selectSwan|6|9761.618
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-38547|SOLR_PESQUISA_ORIGINAL_selectSwan|7|579.8136
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-18904|SOLR_PESQUISA_ORIGINAL_selectSwan|8|395.89185
18|aditivo e obra|JURISPRUDENCIA-SELECIONADA-17816|SOLR_PESQUISA_ORIGINAL_selectSwan|9|382.88843
