QUERY_KEY|QUERY_TEXT|DOC_KEY|ENGINE|RANK|SCORE
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-227|SOLR_PESQUISA_ORIGINAL_selectSwan|50|12037.661
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-211|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|1|43017.02
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-209|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|2|42156.516
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-18949|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|3|41184.047
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-235|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|4|36021.008
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-85|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|5|34098.97
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-230|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|6|32009.54
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-32904|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|7|31581.752
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-11|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|8|30717.438
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-13|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|9|30486.846
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-12|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|10|29849.97
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-18178|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|11|29135.293
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-10|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|12|29064.37
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-218|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|13|26852.014
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-82|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|14|22772.246
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-15724|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|15|22280.998
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-14253|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|16|21900.05
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-134|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|17|21265.242
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-34148|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|18|20542.217
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-65|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|19|20216.059
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-14790|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|20|20191.166
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-137|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|21|19099.83
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-79|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|22|18299.61
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-160|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|23|18191.791
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-166|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|24|17776.64
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-195|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|25|17773.389
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-8490|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|26|16946.71
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-31097|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|27|16851.635
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-184|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|28|16043.723
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-98|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|29|16043.723
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-61|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|30|15490.251
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-250|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|31|15369.285
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-17213|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|32|14841.158
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-19566|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|33|14535.322
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-49643|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|34|14499.762
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-4766|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|35|14279.774
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-33494|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|36|13683.897
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-42635|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|37|13602.368
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-240|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|38|13290.6045
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-150|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|39|12954.932
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-5026|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|40|12689.147
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-39209|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|41|12664.089
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-33|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|42|12611.373
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-5027|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|43|12444.262
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-1358|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|44|12253.332
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-22191|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|45|12220.484
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-68801|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|46|12193.25
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-92815|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|47|12112.6455
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-229|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|48|12037.661
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-246|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|49|12037.661
26|contrato com a administração pública|JURISPRUDENCIA-SELECIONADA-LEGADA-227|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|50|12037.661
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18819|SOLR_PESQUISA_ORIGINAL_select|1|23706.635
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18265|SOLR_PESQUISA_ORIGINAL_select|2|22826.2
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-48334|SOLR_PESQUISA_ORIGINAL_select|3|22826.2
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-16325|SOLR_PESQUISA_ORIGINAL_select|4|98.82245
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-17882|SOLR_PESQUISA_ORIGINAL_select|5|97.43202
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18810|SOLR_PESQUISA_ORIGINAL_select|6|96.101295
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-31515|SOLR_PESQUISA_ORIGINAL_select|7|92.43135
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-15256|SOLR_PESQUISA_ORIGINAL_select|8|54.29634
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-31509|SOLR_PESQUISA_ORIGINAL_select|9|50.899662
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-134867|SOLR_PESQUISA_ORIGINAL_select|10|49.411224
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-66984|SOLR_PESQUISA_ORIGINAL_select|11|49.411224
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-13561|SOLR_PESQUISA_ORIGINAL_select|12|49.411224
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-17147|SOLR_PESQUISA_ORIGINAL_select|13|49.411224
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-17881|SOLR_PESQUISA_ORIGINAL_select|14|48.71601
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18194|SOLR_PESQUISA_ORIGINAL_select|15|48.71601
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18197|SOLR_PESQUISA_ORIGINAL_select|16|48.71601
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18842|SOLR_PESQUISA_ORIGINAL_select|17|48.71601
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-21369|SOLR_PESQUISA_ORIGINAL_select|18|48.71601
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-32935|SOLR_PESQUISA_ORIGINAL_select|19|48.71601
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-32924|SOLR_PESQUISA_ORIGINAL_select|20|48.71601
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-31508|SOLR_PESQUISA_ORIGINAL_select|21|48.71601
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-32936|SOLR_PESQUISA_ORIGINAL_select|22|48.71601
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-32937|SOLR_PESQUISA_ORIGINAL_select|23|48.71601
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-33906|SOLR_PESQUISA_ORIGINAL_select|24|48.71601
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-17844|SOLR_PESQUISA_ORIGINAL_select|25|48.050648
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18195|SOLR_PESQUISA_ORIGINAL_select|26|47.413273
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-32934|SOLR_PESQUISA_ORIGINAL_select|27|47.413273
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-62634|SOLR_PESQUISA_ORIGINAL_select|28|46.80214
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18196|SOLR_PESQUISA_ORIGINAL_select|29|46.80214
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18218|SOLR_PESQUISA_ORIGINAL_select|30|46.80214
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-19385|SOLR_PESQUISA_ORIGINAL_select|31|46.80214
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-17146|SOLR_PESQUISA_ORIGINAL_select|32|46.80214
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-17145|SOLR_PESQUISA_ORIGINAL_select|33|46.80214
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-56477|SOLR_PESQUISA_ORIGINAL_select|34|46.215675
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-19347|SOLR_PESQUISA_ORIGINAL_select|35|46.215675
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18818|SOLR_PESQUISA_ORIGINAL_select|36|45.6524
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-31510|SOLR_PESQUISA_ORIGINAL_select|37|45.6524
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18820|SOLR_PESQUISA_ORIGINAL_select|38|45.110977
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18217|SOLR_PESQUISA_ORIGINAL_select|39|44.59016
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-62198|SOLR_PESQUISA_ORIGINAL_select|40|27.787142
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-100676|SOLR_PESQUISA_ORIGINAL_select|41|27.627262
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-17355|SOLR_PESQUISA_ORIGINAL_select|42|27.14817
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18840|SOLR_PESQUISA_ORIGINAL_select|43|1.2179003
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18841|SOLR_PESQUISA_ORIGINAL_select|44|1.2179003
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-17883|SOLR_PESQUISA_ORIGINAL_select|45|1.1700535
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18843|SOLR_PESQUISA_ORIGINAL_select|46|1.1700535
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18846|SOLR_PESQUISA_ORIGINAL_select|47|1.1700535
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-32923|SOLR_PESQUISA_ORIGINAL_select|48|1.1700535
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18845|SOLR_PESQUISA_ORIGINAL_select|49|1.1147541
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18265|SOLR_PESQUISA_ORIGINAL_selectSwan|1|44724.855
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18819|SOLR_PESQUISA_ORIGINAL_selectSwan|2|41485.152
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-48334|SOLR_PESQUISA_ORIGINAL_selectSwan|3|39291.305
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-50096|SOLR_PESQUISA_ORIGINAL_selectSwan|4|16900.684
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18838|SOLR_PESQUISA_ORIGINAL_selectSwan|5|15850.163
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-42800|SOLR_PESQUISA_ORIGINAL_selectSwan|6|9465.966
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-126942|SOLR_PESQUISA_ORIGINAL_selectSwan|7|7866.9126
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-38578|SOLR_PESQUISA_ORIGINAL_selectSwan|8|5079.3916
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-39210|SOLR_PESQUISA_ORIGINAL_selectSwan|9|5031.5874
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-39572|SOLR_PESQUISA_ORIGINAL_selectSwan|10|4837.1924
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-39676|SOLR_PESQUISA_ORIGINAL_selectSwan|11|4071.8538
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-42798|SOLR_PESQUISA_ORIGINAL_selectSwan|12|3436.5225
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-1985|SOLR_PESQUISA_ORIGINAL_selectSwan|13|1277.674
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-16325|SOLR_PESQUISA_ORIGINAL_selectSwan|14|233.61847
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-17882|SOLR_PESQUISA_ORIGINAL_selectSwan|15|225.36864
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-31515|SOLR_PESQUISA_ORIGINAL_selectSwan|16|222.95946
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18810|SOLR_PESQUISA_ORIGINAL_selectSwan|17|169.10748
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-27023|SOLR_PESQUISA_ORIGINAL_selectSwan|18|138.01593
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-25664|SOLR_PESQUISA_ORIGINAL_selectSwan|19|133.18156
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-35415|SOLR_PESQUISA_ORIGINAL_selectSwan|20|132.23222
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-134867|SOLR_PESQUISA_ORIGINAL_selectSwan|21|116.809235
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-31508|SOLR_PESQUISA_ORIGINAL_selectSwan|22|116.09657
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-32936|SOLR_PESQUISA_ORIGINAL_selectSwan|23|115.47071
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-32935|SOLR_PESQUISA_ORIGINAL_selectSwan|24|114.98086
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18842|SOLR_PESQUISA_ORIGINAL_selectSwan|25|114.72449
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18218|SOLR_PESQUISA_ORIGINAL_selectSwan|26|111.123405
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18195|SOLR_PESQUISA_ORIGINAL_selectSwan|27|110.220985
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-17145|SOLR_PESQUISA_ORIGINAL_selectSwan|28|110.002235
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-17146|SOLR_PESQUISA_ORIGINAL_selectSwan|29|109.28607
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-56477|SOLR_PESQUISA_ORIGINAL_selectSwan|30|107.411804
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18818|SOLR_PESQUISA_ORIGINAL_selectSwan|31|107.24468
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-33906|SOLR_PESQUISA_ORIGINAL_selectSwan|32|104.53397
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-32924|SOLR_PESQUISA_ORIGINAL_selectSwan|33|102.979294
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-66984|SOLR_PESQUISA_ORIGINAL_selectSwan|34|102.4804
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-13561|SOLR_PESQUISA_ORIGINAL_selectSwan|35|102.4804
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-17147|SOLR_PESQUISA_ORIGINAL_selectSwan|36|102.4804
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18820|SOLR_PESQUISA_ORIGINAL_selectSwan|37|102.05907
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18197|SOLR_PESQUISA_ORIGINAL_selectSwan|38|99.5977
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18194|SOLR_PESQUISA_ORIGINAL_selectSwan|39|99.22026
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-32937|SOLR_PESQUISA_ORIGINAL_selectSwan|40|97.62758
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-17844|SOLR_PESQUISA_ORIGINAL_selectSwan|41|97.61948
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-21369|SOLR_PESQUISA_ORIGINAL_selectSwan|42|96.66863
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-32934|SOLR_PESQUISA_ORIGINAL_selectSwan|43|95.97776
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-19385|SOLR_PESQUISA_ORIGINAL_selectSwan|44|94.65735
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-19347|SOLR_PESQUISA_ORIGINAL_selectSwan|45|93.83876
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-15256|SOLR_PESQUISA_ORIGINAL_selectSwan|46|93.56122
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18196|SOLR_PESQUISA_ORIGINAL_selectSwan|47|93.32045
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-31509|SOLR_PESQUISA_ORIGINAL_selectSwan|48|92.582985
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18217|SOLR_PESQUISA_ORIGINAL_selectSwan|49|87.263855
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-32920|SOLR_PESQUISA_ORIGINAL_selectSwan|50|87.134254
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18265|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|1|55338.18
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18819|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|2|48692.645
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-48334|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|3|46449.637
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-50096|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|4|23756.066
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18838|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|5|23032.879
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-42800|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|6|11597.08
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-126942|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|7|11090.761
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-38578|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|8|7385.789
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-39210|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|9|7285.01
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-39572|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|10|7272.5405
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-42798|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|11|5161.3374
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-39676|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|12|4579.507
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-1985|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|13|1862.529
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-16325|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|14|276.63483
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-17882|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|15|268.7236
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-31515|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|16|267.6605
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18810|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|17|197.93747
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-25664|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|18|181.28694
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-35415|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|19|164.0986
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-134867|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|20|138.31741
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-31508|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|21|138.30916
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-27023|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|22|138.01593
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-32936|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|23|137.58313
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-32935|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|24|137.04683
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18842|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|25|136.71527
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18218|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|26|133.23608
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18195|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|27|131.97466
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-17146|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|28|131.13196
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-32920|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|29|130.55112
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-14623|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|30|129.6693
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18818|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|31|129.13498
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-56477|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|32|129.11298
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-17145|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|33|124.41721
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-37168|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|34|123.667
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18820|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|35|123.2377
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-15256|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|36|123.02077
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18197|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|37|121.88715
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-18194|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|38|121.38384
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-17844|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|39|119.80678
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-32937|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|40|119.168236
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-33906|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|41|118.999306
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-21369|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|42|117.80997
27|inexigibilidade e singularidade|JURISPRUDENCIA-SELECIONADA-32924|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|43|117.444626
